CpGmarker,CoefficientTraining
cg02582848,0.168655556416295
cg03730474,-0.0309302032876747
cg03922834,0.10762208599101
cg04480708,0.328118075291189
cg05227215,0.20570089817412
cg05513157,-0.191397235188653
cg05575921,-0.25682546411648
cg06133392,-0.0137690279822452
cg07045089,0.00258578550637626
cg07185119,0.00715530892502518
cg07986378,-0.393306483300775
cg08376310,0.0372597872302965
cg09349128,-0.689195413906949
cg09404119,0.0104462801616113
cg10727171,-0.0140041464729265
cg10919522,-0.324102372892041
cg11574055,0.0608931806006723
cg11674508,0.0777497834268855
cg11897887,0.0017560641468272
cg13074055,-0.0569249762969422
cg13121699,-0.052770200001985
cg14485633,0.0304639859759662
cg14775114,-0.171640342889649
cg15018359,-0.195394497993257
cg19422687,0.2227468125016
cg19510038,-0.166817368726931
cg19743820,-0.103288590113254
cg20451986,0.0155219318975966
cg21079030,0.00860740853937693
cg21370522,0.183443583469607
cg21462934,0.0391788465022157
cg21566642,-0.11963998578458
cg21578330,0.185995209241518
cg21656205,0.0521912567866013
cg21946299,0.235904476923168
cg22661893,-0.203958460647016
cg23061412,0.648208964012994
cg24174557,-0.03575843101493
cg25130381,0.0544357657829802
cg25625670,0.0303611633628957
cg25655096,0.127802576585421
cg25921813,0.220265241925058
cg26064634,-0.322850893087783
cg26470501,-0.135173107081378
cg26758386,0.198842608304289
cg27134139,-0.0997803674014687
