CpGmarker,CoefficientTraining
cg00025138,-12.5983885275589
cg00036347,2.00954079404284
cg00043599,3.08774993218921
cg00049440,1.51677907199086
cg00056497,0.203550113371579
cg00059225,1.68230142178131
cg00066239,-1.24917390311482
cg00067518,-0.818579710272279
cg00101154,0.49078465440035
cg00135293,0.539015427243366
cg00137209,15.4491865967057
cg00211115,-1.28508325493437
cg00238295,-0.742791207646495
cg00276799,1.52322569483421
cg00282953,0.588531700286778
cg00312921,2.07821902576728
cg00376639,3.47803033595451
cg00401091,-10.6949593971045
cg00417823,2.93239769982418
cg00448560,-5.42803712312192
cg00481159,0.279145975010711
cg00495693,-0.285178541835523
cg00503840,0.908660858131217
cg00509996,-0.160601917732532
cg00551910,1.72135711159407
cg00574958,-5.50136595862825
cg00593462,0.0809279839930096
cg00602811,-2.23387954290901
cg00615241,-1.49665273899327
cg00618626,-4.97346447338859
cg00687674,1.28791763927187
cg00753676,0.149356762002868
cg00764307,-0.2214987426534
cg00770871,-12.1561018630519
cg00791854,-0.150357483360605
cg00793774,0.0871773445133833
cg00849435,5.12579281700417
cg00963654,-0.0652404032388054
cg00979803,-1.47422059524545
cg00994804,-0.495319000272537
cg01044025,1.14997453279067
cg01073765,2.42180411475054
cg01112778,0.266719536304807
cg01115569,0.0175092757838564
cg01118711,-0.153400311362379
cg01119072,-1.11372301665616
cg01222316,-2.19128591322669
cg01243823,-0.803381841041478
cg01281904,0.757856856293286
cg01287476,2.05274547645016
cg01297303,1.66277161778705
cg01332462,-1.91464399981325
cg01367328,-0.975896281513938
cg01397912,0.804917052324308
cg01404163,1.51420794653947
cg01471710,0.136428767300488
cg01510051,-0.0422676625742605
cg01511567,-2.71922558865053
cg01520983,9.44258446083491
cg01600782,-24.6066849179217
cg01612140,-3.81760931149774
cg01667384,-1.75890094470796
cg01695994,9.16961862133456
cg01697732,2.23257946619882
cg01738359,-5.24434815747476
cg01745370,-1.09245546169733
cg01788773,-0.237448128514332
cg01824466,1.65062272507314
cg01832549,1.67231357782976
cg01843034,0.0583877710928234
cg01885635,-1.7537243025874
cg01923692,-0.913887611386285
cg01995821,-12.3299833816598
cg02017015,1.60439860010583
cg02031359,1.01616235449478
cg02054358,2.78077297226709
cg02055264,-0.613250803414188
cg02057239,-0.0562802253375473
cg02086195,-0.919038878110562
cg02096633,-1.63082107070897
cg02238461,0.32296204739983
cg02288684,1.06037001831942
cg02315732,-0.0130121695276806
cg02337614,0.629376080950527
cg02383785,2.94091094719174
cg02387613,0.0984520780822208
cg02402091,-2.15051971136297
cg02415029,-0.266565001981993
cg02428100,-12.7883316025437
cg02456087,0.253824830628142
cg02464555,-12.318477253747
cg02470045,-0.185896215711497
cg02502361,-8.64445650722252
cg02543075,1.50430972611345
cg02545583,0.650120193661328
cg02567488,-1.41357480152686
cg02575937,1.716838365384
cg02635260,-0.958227086085984
cg02650017,-3.95190444809458
cg02650266,4.64692132327154
cg02698620,0.966613513093121
cg02703145,3.02234922476439
cg02723395,0.129504683086234
cg02738641,1.44238480156339
cg02747822,-1.07337962334383
cg02780919,0.0718914546795585
cg02849766,0.805583936536605
cg02867102,-3.33909709881427
cg02871659,1.59234532985845
cg02872426,-0.607450527433561
cg02878461,-0.636747988541223
cg02888131,0.729554910922412
cg02907425,-0.63612024453922
cg02951357,0.74051999137585
cg02967610,0.910433724342892
cg02980621,-0.0536749780730868
cg03032497,0.989441876745728
