CpGmarker,CoefficientTraining
"cg00075967",3.58523536530869
"cg00374717",0.290567389083058
"cg00864867",0.008150330352612
"cg00945507",7.16735581815565
"cg01027739",0.0731880361648253
"cg01353448",0.14952703345345
"cg01584473",-0.120380257331602
"cg01644850",-0.650081162549742
"cg01656216",-0.243369825638604
"cg01873645",0.245924647415785
"cg01968178",-8.94467105365729e-05
"cg02085507",-0.204851210337752
"cg02154074",0.370391386851119
"cg02217159",-1.0299664429028
"cg02331561",1.74035179153273
"cg02332492",-0.705793447297454
"cg02364642",0.546744325487008
"cg02388150",5.11102481637788
"cg02479575",7.8016544957032
"cg02489552",4.54963697281445
"cg02580606",0.336656316352206
"cg02654291",1.61835456760227
"cg02827112",0.0349267748538839
"cg02972551",-5.0312550275649
"cg03103192",6.25050135191593
"cg03167275",-2.02487140122508
"cg03270204",0.1453794405693
"cg03565323",0.537157352480589
"cg03588357",-0.942236277503972
"cg03760483",0.0525301041478041
"cg04084157",19.3482720273496
"cg04126866",-1.20550621957325
"cg04528819",-0.640469636340537
"cg04836038",-2.50196870380296
"cg05250458",2.38283350373285
"cg05294243",1.36966058710136
"cg05365729",-0.115314611759848
"cg05675373",23.9191985118111
"cg05755779",-0.855730110051889
"cg05921699",-0.482432854218981
"cg05960024",1.51520931862275
"cg06121469",0.873726625968298
"cg06144905",-0.0645814828702253
"cg06361108",-3.07553303064926
"cg06462291",0.728510603941468
"cg06493994",5.18355915379117
"cg06557358",0.00549552144228648
"cg06738602",3.77274272797362
"cg06810647",-0.240025059907807
"cg06952310",-0.272951383565817
"cg06993413",-0.0601226542237024
"cg07285276",1.31970014989216
"cg07291563",-0.481431176780113
"cg07337598",1.88515462168051
"cg07455279",0.0606011772386953
"cg07595943",1.07019262745835
"cg08030082",-3.1569539609642
"cg08090772",0.0284026948048352
"cg08124722",-0.345967354174001
"cg08251036",0.566299730881798
"cg08370996",-0.000376438081084024
"cg08413469",0.0298971565200473
"cg08434234",-0.76294304598491
"cg08771731",-0.187902001527066
"cg08965235",-3.798793046268
"cg09019938",0.930442322744129
"cg09118625",2.6459207255324
"cg09191327",0.382592779740309
"cg09418283",6.82899584745932
"cg09509673",1.01993690944164
"cg09785172",0.820009797640078
"cg09869858",4.92152347222615
"cg09885951",0.853859408697371
"cg10281002",0.818056373377476
"cg10376763",-0.312856627990536
"cg10377274",19.1211603141497
"cg10486998",-0.331696185028725
"cg10523019",-1.07782463783278
"cg10920957",0.119683024812223
"cg11932564",0.766358414848266
"cg12351433",28.9289782306774
"cg12373771",-0.334603345535585
"cg12768605",-0.00412679926455893
"cg12830694",0.0459122619055821
"cg12946225",0.00664769234577972
"cg13038560",-0.320263863379263
"cg13216057",-1.22419532005477
"cg13319175",-0.290857399411627
"cg13460409",2.07478020692886
"cg13682722",15.1706528768636
"cg13836627",7.75115723268765
"cg13854874",2.4551278766407
"cg13899108",3.77745472641317
"cg13975369",26.5926796359034
"cg14258236",-0.0811710131074952
"cg14308452",-0.975275174319834
"cg14329157",0.198754843720769
"cg14424579",-1.0561053812274
"cg14501253",1.02980283757323
"cg14658362",0.767993052704037
"cg14723032",-0.294479689573536
"cg14894144",41.6418618638258
"cg14992253",-0.469595718408092
"cg15341340",0.926605990230577
"cg15381769",0.24564099689076
"cg15547534",0.11280088345657
"cg15661409",2.6556716808235
"cg15974053",0.287166466168035
"cg15988232",5.26404568727367
"cg16150435",2.30709672611563
"cg16241714",16.8045060476271
"cg16494477",-0.0453103837624668
"cg16547529",0.0208852687769081
"cg16579101",-0.180241783963102
"cg17063929",-0.0650009254987323
"cg17099569",3.25023279174879
"cg17285325",-1.23155077441096
"cg17408647",0.936202695267336
"cg17655614",17.9256171003028
"cg17729667",0.0746787564560562
"cg17853587",1.79566598123796
"cg17960516",-0.832185164703658
"cg18055007",-0.436326245508141
"cg18180783",0.0639838424145162
"cg18440048",0.327015542607703
